Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID
3320186,0.2,0.0,-9.57,Person_2
3320198,0.16,0.0,-9.53,Person_2
3320210,0.2,0.0,-9.49,Person_2
3320222,0.2,0.04,-9.57,Person_2
3320234,0.16,0.04,-9.49,Person_2
3320246,0.16,0.04,-9.57,Person_2
3320258,0.2,0.0,-9.57,Person_2
3320270,0.2,0.0,-9.49,Person_2
3320282,0.24,0.0,-9.53,Person_2
3320294,0.2,0.04,-9.53,Person_2
3320306,0.16,0.04,-9.53,Person_2
3320318,0.16,0.04,-9.57,Person_2
3320330,0.2,0.0,-9.53,Person_2
3320342,0.12,0.0,-9.53,Person_2
3320354,0.2,0.0,-9.57,Person_2
3320366,0.2,0.0,-9.57,Person_2
3320378,0.16,0.0,-9.49,Person_2
3320390,0.2,0.0,-9.53,Person_2
3320402,0.2,0.04,-9.57,Person_2
3320414,0.2,0.04,-9.57,Person_2
3320426,0.16,0.04,-9.53,Person_2
3320438,0.2,0.0,-9.57,Person_2
3320450,0.16,0.04,-9.53,Person_2
3320462,0.16,0.0,-9.57,Person_2
3320474,0.2,0.04,-9.53,Person_2
3320486,0.16,0.04,-9.53,Person_2
3320498,0.16,0.0,-9.53,Person_2
3320510,0.2,0.04,-9.57,Person_2
3320522,0.2,0.0,-9.53,Person_2
3320534,0.2,0.0,-9.49,Person_2
3320546,0.16,0.0,-9.57,Person_2
3320558,0.2,0.04,-9.53,Person_2
3320570,0.2,0.0,-9.53,Person_2
3320582,0.2,0.0,-9.53,Person_2
3320594,0.12,0.04,-9.49,Person_2
3320606,0.16,0.04,-9.57,Person_2
3320618,0.2,0.0,-9.53,Person_2
3320630,0.16,0.0,-9.57,Person_2
3320642,0.2,0.0,-9.49,Person_2
3320654,0.16,0.04,-9.57,Person_2
3320666,0.16,0.04,-9.57,Person_2
3320678,0.16,0.08,-9.57,Person_2
3320690,0.16,0.0,-9.57,Person_2
3320702,0.16,0.0,-9.57,Person_2
3320714,0.24,0.0,-9.57,Person_2
3320726,0.16,0.04,-9.57,Person_2
3320738,0.2,0.04,-9.49,Person_2
3320750,0.16,0.0,-9.49,Person_2
3320762,0.16,0.04,-9.53,Person_2
3320774,0.16,0.04,-9.57,Person_2
3320786,0.2,0.0,-9.53,Person_2
3320798,0.24,0.0,-9.49,Person_2
3320810,0.16,0.0,-9.57,Person_2
3320822,0.12,0.0,-9.53,Person_2
3320834,0.2,0.04,-9.53,Person_2
3320846,0.2,0.0,-9.57,Person_2
3320858,0.2,0.04,-9.57,Person_2
3320870,0.24,0.0,-9.57,Person_2
3320882,0.16,0.0,-9.57,Person_2
3320894,0.16,0.0,-9.57,Person_2
3320906,0.2,0.0,-9.53,Person_2
3320918,0.2,0.04,-9.53,Person_2
3320930,0.16,0.04,-9.57,Person_2
3320942,0.2,0.04,-9.57,Person_2
3320954,0.2,0.04,-9.57,Person_2
3320966,0.2,0.0,-9.53,Person_2
3320978,0.16,0.04,-9.53,Person_2
3320990,0.2,0.0,-9.57,Person_2
3321002,0.2,0.04,-9.57,Person_2
3321014,0.2,0.0,-9.53,Person_2
3321026,0.24,0.0,-9.57,Person_2
3321038,0.2,0.0,-9.53,Person_2
3321050,0.24,0.0,-9.49,Person_2
3321062,0.2,-0.04,-9.53,Person_2
3321074,0.16,0.0,-9.49,Person_2
3321086,0.24,0.0,-9.57,Person_2
3321098,0.2,0.04,-9.53,Person_2
3321110,0.2,0.0,-9.53,Person_2
3321122,0.2,0.0,-9.53,Person_2
3321134,0.2,0.0,-9.57,Person_2
3321146,0.2,0.04,-9.53,Person_2
3321158,0.2,0.04,-9.53,Person_2
3321170,0.2,0.04,-9.53,Person_2
3321182,0.2,0.0,-9.57,Person_2
3321194,0.2,0.0,-9.49,Person_2
3321206,0.2,0.0,-9.57,Person_2
3321218,0.16,0.04,-9.57,Person_2
3321230,0.2,0.04,-9.49,Person_2
3321242,0.2,0.04,-9.53,Person_2
3321254,0.2,0.0,-9.53,Person_2
3321266,0.12,0.04,-9.45,Person_2
3321278,0.16,0.04,-9.38,Person_2
3321290,0.2,0.0,-9.26,Person_2
3321302,0.2,-0.04,-9.81,Person_2
3321314,0.2,0.0,-9.22,Person_2
3321326,0.2,0.0,-9.65,Person_2
3321338,0.2,0.0,-9.41,Person_2
3321350,0.16,0.04,-9.65,Person_2
3321362,0.2,0.0,-9.61,Person_2
3321374,0.2,0.0,-9.49,Person_2
3321386,0.2,0.0,-9.53,Person_2
3321398,0.2,0.0,-9.57,Person_2
3321410,0.16,0.04,-9.53,Person_2
3321422,0.16,0.04,-9.53,Person_2
3321434,0.2,0.0,-9.53,Person_2
3321446,0.2,0.04,-9.45,Person_2
3321458,0.16,0.0,-9.53,Person_2
3321470,0.24,0.0,-9.57,Person_2
3321482,0.16,0.0,-9.53,Person_2
3321494,0.16,0.0,-9.49,Person_2
3321506,0.24,0.0,-9.61,Person_2
3321518,0.2,0.0,-9.57,Person_2
3321530,0.2,0.04,-9.53,Person_2
3321542,0.2,0.0,-9.53,Person_2
3321554,0.24,0.04,-9.53,Person_2
3321566,0.2,0.0,-9.57,Person_2
3321578,0.16,0.0,-9.53,Person_2
3321590,0.24,0.04,-9.57,Person_2
3321602,0.2,0.04,-9.57,Person_2
3321614,0.16,0.0,-9.57,Person_2
3321626,0.16,0.0,-9.57,Person_2
3321638,0.16,0.04,-9.57,Person_2
3321650,0.16,0.04,-9.53,Person_2
3321662,0.16,0.04,-9.49,Person_2
3321674,0.2,0.0,-9.57,Person_2
3321686,0.2,0.0,-9.53,Person_2
3321698,0.2,0.0,-9.53,Person_2
3321710,0.2,0.0,-9.49,Person_2
3321722,0.2,0.04,-9.49,Person_2
3321734,0.16,0.0,-9.57,Person_2
3321746,0.2,0.0,-9.53,Person_2
3321758,0.2,0.0,-9.57,Person_2
3321770,0.16,0.04,-9.57,Person_2
3321782,0.16,0.04,-9.57,Person_2
3321794,0.24,0.0,-9.53,Person_2
3321806,0.16,0.04,-9.53,Person_2
3321818,0.24,0.0,-9.49,Person_2
3321830,0.12,0.0,-9.57,Person_2
3321842,0.2,0.04,-9.53,Person_2
3321854,0.2,0.0,-9.57,Person_2
3321866,0.2,0.0,-9.53,Person_2
3321878,0.16,0.0,-9.53,Person_2
3321890,0.2,0.0,-9.53,Person_2
3321902,0.16,0.0,-9.53,Person_2
3321914,0.2,0.04,-9.53,Person_2
3321926,0.2,0.0,-9.49,Person_2
3321938,0.12,0.0,-9.53,Person_2
3321950,0.2,0.0,-9.57,Person_2
3321962,0.2,0.0,-9.53,Person_2
3321974,0.24,0.0,-9.57,Person_2
3321986,0.2,0.04,-9.57,Person_2
3321998,0.16,0.04,-9.53,Person_2
3322010,0.2,0.0,-9.57,Person_2
3322022,0.16,0.0,-9.57,Person_2
3322034,0.2,0.04,-9.53,Person_2
3322046,0.24,0.0,-9.53,Person_2
3322058,0.16,0.0,-9.57,Person_2
3322070,0.16,0.04,-9.53,Person_2
3322082,0.2,0.0,-9.49,Person_2
3322094,0.24,0.0,-9.57,Person_2
3322106,0.2,0.0,-9.53,Person_2
3322118,0.2,0.0,-9.53,Person_2
3322130,0.16,0.04,-9.53,Person_2
3322142,0.16,0.04,-9.53,Person_2
3322154,0.16,0.0,-9.57,Person_2
3322166,0.16,0.0,-9.53,Person_2
3322178,0.16,0.04,-9.53,Person_2
3322190,0.2,0.0,-9.53,Person_2
3322202,0.24,0.0,-9.57,Person_2
3322214,0.24,0.04,-9.45,Person_2
3322226,0.2,0.0,-9.49,Person_2
3322238,0.16,0.0,-9.57,Person_2
3322250,0.24,0.0,-9.57,Person_2
3322262,0.16,0.04,-9.57,Person_2
3322274,0.16,0.0,-9.57,Person_2
3322286,0.16,0.04,-9.53,Person_2
3322298,0.2,0.0,-9.57,Person_2
3322310,0.2,0.04,-9.57,Person_2
3322322,0.16,0.04,-9.57,Person_2
3322334,0.16,0.04,-9.57,Person_2
3322346,0.16,0.0,-9.57,Person_2
3322358,0.12,0.0,-9.61,Person_2
3322370,0.2,0.04,-9.53,Person_2
3322382,0.2,0.0,-9.49,Person_2
3322394,0.2,0.04,-9.53,Person_2
3322406,0.16,0.04,-9.57,Person_2
3322418,0.2,0.04,-9.53,Person_2
3322430,0.24,0.04,-9.57,Person_2
3322442,0.2,0.04,-9.49,Person_2
3322454,0.24,0.04,-9.53,Person_2
3322466,0.2,0.0,-9.49,Person_2
3322478,0.16,0.0,-9.53,Person_2
3322490,0.16,0.0,-9.53,Person_2
3322502,0.2,0.0,-9.53,Person_2
3322514,0.16,0.04,-9.57,Person_2
3322526,0.2,-0.04,-9.53,Person_2
3322538,0.16,0.0,-9.49,Person_2
3322550,0.2,0.04,-9.53,Person_2
3322562,0.16,0.0,-9.49,Person_2
3322574,0.16,0.04,-9.57,Person_2
3322586,0.2,0.0,-9.53,Person_2
3322598,0.2,0.04,-9.57,Person_2
3322610,0.2,0.04,-9.53,Person_2
3322622,0.24,0.0,-9.53,Person_2
3322634,0.2,0.0,-9.57,Person_2
3322646,0.2,0.04,-9.53,Person_2
3322658,0.16,0.04,-9.53,Person_2
3322670,0.2,0.0,-9.49,Person_2
3322682,0.16,0.0,-9.57,Person_2
3322694,0.16,0.04,-9.49,Person_2
3322706,0.2,0.04,-9.53,Person_2
3322718,0.16,0.04,-9.53,Person_2
3322730,0.16,0.0,-9.53,Person_2
3322742,0.16,0.0,-9.53,Person_2
3322754,0.16,0.0,-9.49,Person_2
3322766,0.2,0.0,-9.57,Person_2
3322778,0.16,0.08,-9.53,Person_2
3322790,0.2,0.0,-9.57,Person_2
3322802,0.24,0.0,-9.49,Person_2
3322814,0.2,0.0,-9.49,Person_2
3322826,0.2,0.0,-9.53,Person_2
3322838,0.2,0.04,-9.61,Person_2
3322850,0.24,0.0,-9.65,Person_2
3322862,0.2,0.0,-9.53,Person_2
3322874,0.16,0.0,-9.53,Person_2
3322886,0.2,0.0,-9.45,Person_2
3322898,0.2,0.0,-9.53,Person_2
3322910,0.2,0.0,-9.57,Person_2
3322922,0.2,0.0,-9.53,Person_2
3322934,0.2,0.04,-9.53,Person_2
3322946,0.2,0.04,-9.53,Person_2
3322958,0.2,0.0,-9.57,Person_2
3322970,0.24,0.0,-9.57,Person_2
3322982,0.16,0.04,-9.53,Person_2
3322994,0.16,0.04,-9.49,Person_2
3323006,0.2,0.0,-9.45,Person_2
3323018,0.2,0.0,-9.53,Person_2
3323030,0.16,0.0,-9.57,Person_2
3323042,0.2,0.0,-9.53,Person_2
3323054,0.16,0.04,-9.49,Person_2
3323066,0.2,0.0,-9.53,Person_2
3323078,0.2,0.04,-9.53,Person_2
3323090,0.16,0.0,-9.49,Person_2
3323102,0.2,0.0,-9.49,Person_2
3323114,0.16,0.0,-9.57,Person_2
3323126,0.2,0.04,-9.57,Person_2
3323138,0.24,0.0,-9.57,Person_2
3323150,0.2,0.04,-9.57,Person_2
3323162,0.16,0.0,-9.49,Person_2
3323174,0.16,0.0,-9.57,Person_2
3323186,0.2,0.04,-9.53,Person_2
3323198,0.2,-0.04,-9.53,Person_2
3323210,0.2,0.04,-9.49,Person_2
3323222,0.24,0.0,-9.49,Person_2
3323234,0.2,0.0,-9.57,Person_2
3323246,0.16,0.04,-9.53,Person_2
3323258,0.2,0.04,-9.49,Person_2
3323270,0.2,0.0,-9.49,Person_2
3323282,0.2,0.0,-9.53,Person_2
3323294,0.16,0.0,-9.53,Person_2
3323306,0.16,0.04,-9.53,Person_2
3323318,0.16,0.04,-9.53,Person_2
3323330,0.16,0.0,-9.61,Person_2
3323342,0.16,0.0,-9.57,Person_2
3323354,0.16,0.04,-9.57,Person_2
3323366,0.2,0.0,-9.53,Person_2
3323378,0.16,0.04,-9.53,Person_2
3323390,0.2,0.0,-9.61,Person_2
3323402,0.16,0.0,-9.61,Person_2
3323414,0.2,0.0,-9.53,Person_2
3323426,0.16,0.04,-9.53,Person_2
3323438,0.2,0.0,-9.49,Person_2
3323450,0.2,0.0,-9.49,Person_2
3323462,0.16,0.04,-9.53,Person_2
3323474,0.16,0.0,-9.61,Person_2
3323486,0.2,0.0,-9.53,Person_2
3323498,0.16,0.04,-9.53,Person_2
3323510,0.2,0.0,-9.53,Person_2
3323522,0.16,0.0,-9.53,Person_2
3323534,0.16,0.0,-9.53,Person_2
3323546,0.16,0.0,-9.49,Person_2
3323558,0.2,0.04,-9.53,Person_2
3323570,0.2,0.04,-9.61,Person_2
3323582,0.2,0.0,-9.53,Person_2
3323594,0.24,0.0,-9.53,Person_2
3323606,0.2,0.0,-9.57,Person_2
3323618,0.2,0.04,-9.49,Person_2
3323630,0.16,0.0,-9.53,Person_2
3323642,0.2,0.0,-9.53,Person_2
3323654,0.16,0.0,-9.57,Person_2
3323666,0.16,0.0,-9.61,Person_2
3323678,0.16,0.04,-9.53,Person_2
3323690,0.16,0.04,-9.53,Person_2
3323702,0.2,0.0,-9.57,Person_2
3323714,0.2,0.0,-9.57,Person_2
3323726,0.2,0.04,-9.53,Person_2
3323738,0.16,0.04,-9.53,Person_2
3323750,0.24,0.0,-9.57,Person_2
3323762,0.16,0.0,-9.57,Person_2
3323774,0.2,0.0,-9.53,Person_2
3323786,0.16,0.04,-9.57,Person_2
3323798,0.16,0.0,-9.57,Person_2
3323810,0.2,0.0,-9.53,Person_2
3323822,0.2,0.0,-9.49,Person_2
3323834,0.2,0.0,-9.57,Person_2
3323846,0.24,0.0,-9.61,Person_2
3323858,0.2,0.04,-9.57,Person_2
3323870,0.24,0.0,-9.53,Person_2
3323882,0.16,0.0,-9.49,Person_2
3323894,0.16,0.0,-9.53,Person_2
3323906,0.16,0.0,-9.57,Person_2
3323918,0.2,0.0,-9.53,Person_2
3323930,0.27,0.0,-9.53,Person_2
3323942,0.16,0.04,-9.49,Person_2
3323954,0.24,0.0,-9.57,Person_2
3323966,0.2,0.04,-9.53,Person_2
3323978,0.16,0.0,-9.57,Person_2
3323990,0.2,0.0,-9.49,Person_2
3324002,0.16,0.0,-9.53,Person_2
3324014,0.16,0.04,-9.53,Person_2
3324026,0.2,0.0,-9.53,Person_2
3324038,0.24,0.0,-9.53,Person_2
3324050,0.2,0.0,-9.49,Person_2
3324062,0.24,0.04,-9.57,Person_2
3324074,0.2,0.0,-9.61,Person_2
3324086,0.16,0.0,-9.53,Person_2
3324098,0.2,0.0,-9.57,Person_2
3324110,0.16,0.0,-9.53,Person_2
3324122,0.2,0.0,-9.49,Person_2
3324134,0.2,0.04,-9.53,Person_2
3324146,0.2,0.04,-9.53,Person_2
3324158,0.16,0.04,-9.57,Person_2
3324170,0.16,0.04,-9.53,Person_2
3324182,0.2,0.04,-9.53,Person_2
3324194,0.2,0.0,-9.53,Person_2
3324206,0.2,0.0,-9.61,Person_2
3324218,0.16,0.0,-9.53,Person_2
3324230,0.24,0.0,-9.57,Person_2
3324242,0.24,0.0,-9.53,Person_2
3324254,0.16,0.0,-9.53,Person_2
3324266,0.24,0.0,-9.49,Person_2
3324278,0.2,0.04,-9.49,Person_2
3324290,0.24,0.0,-9.53,Person_2
3324302,0.2,0.0,-9.02,Person_2
3324314,0.2,-0.04,-10.28,Person_2
3324326,0.2,0.04,-9.1,Person_2
3324338,0.16,-0.04,-9.92,Person_2
3324350,0.16,0.04,-9.1,Person_2
3324362,0.24,0.0,-9.61,Person_2
3324374,0.16,0.04,-9.57,Person_2
3324386,0.2,0.04,-9.57,Person_2
3324398,0.24,0.0,-9.45,Person_2
3324410,0.2,0.0,-9.65,Person_2
3324422,0.2,0.04,-9.41,Person_2
3324434,0.2,0.0,-9.49,Person_2
3324446,0.16,0.0,-9.65,Person_2
3324458,0.2,0.04,-9.49,Person_2
3324470,0.2,-0.04,-9.57,Person_2
3324482,0.2,0.08,-9.53,Person_2
3324494,0.16,0.0,-9.61,Person_2
3324506,0.2,0.04,-9.53,Person_2
3324518,0.2,0.0,-9.49,Person_2
3324530,0.16,0.0,-9.49,Person_2
3324542,0.2,0.0,-9.61,Person_2
3324554,0.24,0.04,-9.49,Person_2
3324566,0.2,0.0,-9.53,Person_2
3324578,0.2,0.0,-9.49,Person_2
3324590,0.2,0.0,-9.53,Person_2
3324602,0.2,0.0,-9.57,Person_2
3324614,0.2,0.04,-9.53,Person_2
3324626,0.16,0.04,-9.53,Person_2
3324638,0.16,0.04,-9.53,Person_2
3324650,0.12,0.0,-9.53,Person_2
3324662,0.16,0.04,-9.53,Person_2
3324674,0.16,0.04,-9.45,Person_2
3324686,0.2,0.0,-9.53,Person_2
3324698,0.2,0.0,-9.57,Person_2
3324710,0.16,0.0,-9.61,Person_2
3324722,0.16,0.0,-9.57,Person_2
3324734,0.16,0.0,-9.53,Person_2
3324746,0.2,0.04,-9.53,Person_2
3324758,0.24,0.0,-9.53,Person_2
3324770,0.2,0.0,-9.57,Person_2
3324782,0.16,0.0,-9.53,Person_2
3324794,0.16,0.04,-9.49,Person_2
3324806,0.24,0.0,-9.57,Person_2
3324818,0.2,0.04,-9.57,Person_2
3324830,0.16,0.0,-9.57,Person_2
3324842,0.2,0.0,-9.57,Person_2
3324854,0.2,0.0,-9.49,Person_2
3324866,0.24,0.0,-9.57,Person_2
3324878,0.16,0.0,-9.53,Person_2
3324890,0.16,0.04,-9.53,Person_2
3324902,0.2,0.0,-9.53,Person_2
3324914,0.2,0.0,-9.53,Person_2
3324926,0.16,0.0,-9.57,Person_2
3324938,0.2,0.0,-9.53,Person_2
3324950,0.2,0.04,-9.53,Person_2
3324962,0.2,0.0,-9.53,Person_2
3324974,0.2,0.0,-9.57,Person_2
3324986,0.2,0.0,-9.57,Person_2
3324998,0.2,0.04,-9.57,Person_2
3325010,0.16,0.0,-9.53,Person_2
3325022,0.16,0.04,-9.53,Person_2
3325034,0.24,0.0,-9.53,Person_2
3325046,0.24,0.0,-9.49,Person_2
3325058,0.2,0.0,-9.57,Person_2
3325070,0.2,0.04,-9.53,Person_2
3325082,0.2,0.0,-9.53,Person_2
3325094,0.2,0.0,-9.49,Person_2
3325106,0.2,0.0,-9.49,Person_2
3325118,0.16,0.0,-9.53,Person_2
3325130,0.2,0.04,-9.57,Person_2
3325142,0.2,0.0,-9.53,Person_2
3325154,0.16,0.04,-9.53,Person_2
3325166,0.16,0.04,-9.53,Person_2
3325178,0.2,0.0,-9.49,Person_2
3325190,0.2,0.04,-9.49,Person_2
3325202,0.16,0.0,-9.49,Person_2
3325214,0.2,0.0,-9.49,Person_2
3325226,0.24,0.0,-9.53,Person_2
3325238,0.2,0.0,-9.57,Person_2
3325250,0.2,0.04,-9.57,Person_2
3325262,0.2,0.04,-9.57,Person_2
3325274,0.2,0.04,-9.53,Person_2
3325286,0.24,0.0,-9.61,Person_2
3325298,0.16,0.04,-9.57,Person_2
3325310,0.2,0.04,-9.53,Person_2
3325322,0.2,0.0,-9.53,Person_2
3325334,0.2,0.0,-9.53,Person_2
3325346,0.2,0.04,-9.49,Person_2
3325358,0.2,0.04,-9.57,Person_2
3325370,0.24,0.0,-9.49,Person_2
3325382,0.16,0.0,-9.53,Person_2
3325394,0.16,0.04,-9.53,Person_2
3325406,0.2,0.0,-9.57,Person_2
3325418,0.59,0.04,-11.96,Person_2
3325430,0.27,0.55,-6.55,Person_2
3325442,0.2,-0.39,-11.18,Person_2
3325454,0.2,0.51,-8.04,Person_2
3325466,0.2,-0.24,-9.73,Person_2
3325478,0.2,0.08,-9.38,Person_2
3325490,0.16,-0.04,-10.0,Person_2
3325502,0.2,0.08,-9.02,Person_2
3325514,0.24,0.04,-10.04,Person_2
3325526,0.08,0.04,-8.94,Person_2
3325538,0.27,0.0,-9.45,Person_2
3325550,0.08,0.0,-9.77,Person_2
3325562,0.2,0.12,-9.3,Person_2
3325574,0.24,-0.04,-9.65,Person_2
3325586,0.16,0.08,-9.41,Person_2
3325598,0.2,-0.04,-9.73,Person_2
3325610,0.16,0.04,-9.45,Person_2
3325622,0.16,0.0,-9.45,Person_2
3325634,0.12,0.0,-9.41,Person_2
3325646,0.24,0.04,-9.69,Person_2
3325658,0.2,0.04,-9.53,Person_2
3325670,0.16,0.04,-9.38,Person_2
3325682,0.2,0.0,-9.61,Person_2
3325694,0.2,0.0,-9.57,Person_2
3325706,0.16,0.04,-9.49,Person_2
3325718,0.2,0.0,-9.53,Person_2
3325730,0.16,0.0,-9.61,Person_2
3325742,0.2,0.0,-9.49,Person_2
3325754,0.24,0.0,-9.53,Person_2
3325766,0.16,0.04,-9.57,Person_2
3325778,0.2,0.0,-9.45,Person_2
3325790,0.24,0.0,-9.49,Person_2
3325802,0.16,0.0,-9.53,Person_2
3325814,0.2,0.0,-9.57,Person_2
3325826,0.24,0.04,-9.57,Person_2
3325838,0.24,0.0,-9.49,Person_2
3325850,0.16,0.04,-9.49,Person_2
3325862,0.2,0.04,-9.53,Person_2
3325874,0.2,0.0,-9.61,Person_2
3325886,0.2,0.04,-9.49,Person_2
3325898,0.16,0.0,-9.49,Person_2
3325910,0.16,0.0,-9.53,Person_2
3325922,0.2,0.0,-9.57,Person_2
3325934,0.2,0.04,-9.57,Person_2
3325946,0.2,0.0,-9.57,Person_2
3325958,0.24,0.0,-9.53,Person_2
3325970,0.16,0.0,-9.53,Person_2
3325982,0.16,0.04,-9.53,Person_2
3325994,0.16,0.0,-9.57,Person_2
3326006,0.16,0.04,-9.49,Person_2
3326018,0.2,0.0,-9.45,Person_2
3326030,0.2,0.04,-9.53,Person_2
3326042,0.2,0.0,-9.57,Person_2
3326054,0.2,0.04,-9.53,Person_2
3326066,0.16,0.04,-9.49,Person_2
3326078,0.16,0.08,-9.57,Person_2
3326090,0.2,0.0,-9.53,Person_2
3326102,0.2,0.0,-9.49,Person_2
3326114,0.2,0.0,-9.53,Person_2
3326126,0.16,0.0,-9.57,Person_2
3326138,0.2,0.04,-9.49,Person_2
3326150,-0.16,-0.27,-10.79,Person_2
3326162,-0.16,-0.2,-8.28,Person_2
3326174,0.16,-0.39,-10.94,Person_2
3326186,0.0,0.12,-8.0,Person_2
3326198,0.24,-0.2,-10.55,Person_2
3326210,0.2,0.08,-9.96,Person_2
3326222,0.16,0.0,-9.34,Person_2
3326234,0.27,0.04,-9.49,Person_2
3326246,0.12,-0.04,-9.57,Person_2
3326258,0.16,0.0,-9.26,Person_2
3326270,0.24,0.0,-9.26,Person_2
3326282,0.16,0.04,-9.81,Person_2
3326294,0.16,0.04,-9.26,Person_2
3326306,0.2,-0.08,-9.77,Person_2
3326318,0.12,0.12,-9.3,Person_2
3326330,0.24,-0.04,-9.81,Person_2
3326342,0.2,0.04,-9.49,Person_2
3326354,0.16,0.0,-9.41,Person_2
3326366,0.2,0.0,-9.57,Person_2
3326378,0.2,0.0,-9.69,Person_2
3326390,0.16,0.0,-9.49,Person_2
3326402,0.2,0.0,-9.53,Person_2
3326414,0.2,0.0,-9.61,Person_2
3326426,0.16,0.04,-9.57,Person_2
3326438,0.2,0.0,-9.61,Person_2
3326450,0.2,0.0,-9.53,Person_2
3326462,0.2,0.0,-9.53,Person_2
3326474,0.16,0.0,-9.49,Person_2
3326486,0.24,0.0,-9.49,Person_2
3326498,0.16,0.0,-9.53,Person_2
3326510,0.2,0.0,-9.53,Person_2
3326522,0.2,0.04,-9.53,Person_2
3326534,0.2,0.0,-9.53,Person_2
3326546,0.24,0.0,-9.61,Person_2
3326558,0.2,0.04,-9.53,Person_2
3326570,0.16,0.04,-9.49,Person_2
3326582,0.16,0.04,-9.57,Person_2
3326594,0.2,0.0,-9.61,Person_2
3326606,0.2,0.0,-9.61,Person_2
3326618,0.2,0.0,-9.49,Person_2
3326630,0.2,-0.04,-9.49,Person_2
3326642,0.16,0.04,-9.57,Person_2
3326654,0.16,0.04,-9.53,Person_2
3326666,0.2,0.0,-9.57,Person_2
3326678,0.2,0.04,-9.49,Person_2
3326690,0.16,0.0,-9.57,Person_2
3326702,0.16,0.04,-9.61,Person_2
3326714,0.16,0.0,-9.53,Person_2
3326726,0.16,0.0,-9.53,Person_2
3326738,0.2,0.0,-9.53,Person_2
3326750,0.2,0.0,-9.53,Person_2
3326762,0.2,0.0,-9.53,Person_2
3326774,0.2,0.0,-9.53,Person_2
3326786,0.16,0.0,-9.53,Person_2
3326798,0.24,0.04,-9.57,Person_2
3326810,0.16,0.0,-9.57,Person_2
3326822,0.2,0.04,-9.53,Person_2
3326834,0.2,0.0,-9.53,Person_2
3326846,0.16,0.0,-9.57,Person_2
3326858,0.24,0.0,-9.57,Person_2
3326870,0.2,0.04,-9.53,Person_2
3326882,0.2,0.04,-9.57,Person_2
3326894,0.55,-0.24,-12.04,Person_2
3326906,0.59,0.39,-9.65,Person_2
3326918,0.31,-0.16,-10.28,Person_2
3326930,0.43,0.27,-10.24,Person_2
3326942,0.27,0.08,-8.98,Person_2
3326954,0.2,0.16,-8.94,Person_2
3326966,0.24,0.0,-10.24,Person_2
3326978,0.12,0.04,-9.1,Person_2
3326990,0.27,0.04,-9.92,Person_2
3327002,0.08,0.0,-9.18,Person_2
3327014,0.27,-0.04,-9.69,Person_2
3327026,0.08,0.0,-9.57,Person_2
3327038,0.12,0.08,-9.61,Person_2
3327050,0.2,0.0,-9.38,Person_2
3327062,0.24,0.0,-9.61,Person_2
3327074,0.16,-0.04,-9.81,Person_2
3327086,0.24,0.04,-9.41,Person_2
3327098,0.24,0.04,-9.57,Person_2
3327110,0.12,0.04,-9.38,Person_2
3327122,0.16,0.04,-9.65,Person_2
3327134,0.2,0.04,-9.49,Person_2
3327146,0.2,0.04,-9.49,Person_2
3327158,0.16,0.0,-9.57,Person_2
3327170,0.2,0.08,-9.61,Person_2
3327182,0.2,0.04,-9.57,Person_2
3327194,0.16,0.0,-9.49,Person_2
3327206,0.2,0.0,-9.57,Person_2
3327218,0.12,0.04,-9.49,Person_2
3327230,0.16,0.04,-9.53,Person_2
3327242,0.2,0.0,-9.57,Person_2
3327254,0.16,0.0,-9.57,Person_2
3327266,0.16,0.0,-9.61,Person_2
3327278,0.2,0.0,-9.49,Person_2
3327290,0.16,0.04,-9.53,Person_2
3327302,0.2,0.0,-9.61,Person_2
3327314,0.24,0.0,-9.53,Person_2
3327326,0.24,0.0,-9.53,Person_2
3327338,0.24,0.0,-9.61,Person_2
3327350,0.2,0.04,-9.57,Person_2
3327362,0.2,0.0,-9.53,Person_2
3327374,0.16,0.0,-9.53,Person_2
3327386,0.2,0.0,-9.57,Person_2
3327398,0.2,0.0,-9.61,Person_2
3327410,0.2,0.0,-9.53,Person_2
3327422,0.16,0.0,-9.49,Person_2
3327434,0.16,0.0,-9.53,Person_2
3327446,0.2,0.04,-9.57,Person_2
3327458,0.2,0.0,-9.57,Person_2
3327470,0.24,0.0,-9.49,Person_2
3327482,0.16,0.04,-9.49,Person_2
3327494,0.16,0.04,-9.53,Person_2
3327506,0.16,0.0,-9.57,Person_2
3327518,0.16,0.0,-9.57,Person_2
3327530,0.2,0.0,-9.53,Person_2
3327542,0.2,0.0,-9.53,Person_2
3327554,0.16,0.04,-9.57,Person_2
3327566,0.16,0.0,-9.49,Person_2
3327578,0.16,0.04,-9.49,Person_2
3327590,0.2,0.0,-9.53,Person_2
3327602,0.16,0.04,-9.53,Person_2
3327614,0.16,0.04,-9.49,Person_2
3327626,0.2,0.35,-6.16,Person_2
3327638,-0.04,-0.43,-11.34,Person_2
3327650,-0.12,0.08,-6.43,Person_2
3327662,0.04,-0.55,-10.83,Person_2
3327674,0.12,0.31,-7.85,Person_2
3327686,0.16,-0.31,-8.9,Person_2
3327698,0.16,0.08,-9.57,Person_2
3327710,0.16,0.0,-9.65,Person_2
3327722,0.24,0.12,-9.18,Person_2
3327734,0.2,0.0,-9.89,Person_2
3327746,0.12,0.0,-9.96,Person_2
3327758,0.27,-0.08,-9.38,Person_2
3327770,0.08,0.0,-9.85,Person_2
